tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost,class
TA-13391,S-0054,27-02-09,2,0,Yes,2,9.42839814603584,S
TA-13391,S-0054,27-02-09,2,0,Yes,3,7.68682917600975,T
TA-13391,S-0054,27-02-09,2,0,Yes,5,5.31095074086233,U
TA-13391,S-0054,27-02-09,2,0,Yes,10,4.43738419679173,V
TA-13391,S-0054,27-02-09,2,0,Yes,20,4.00060092475643,W
TA-13392,S-0072,18-09-13,8,1,Yes,1,14.9535674343295,X
TA-13394,S-0072,24-09-09,10,1,Yes,1,18.4506156696694,Y
TA-13396,S-0041,01-09-12,1,0,Yes,1,33.7853251948832,A
TA-13396,S-0041,01-09-12,1,0,Yes,6,10.0738358473874,B
TA-13396,S-0041,01-09-12,1,0,Yes,20,5.70043900891928,C
TA-13399,S-0041,01-09-12,1,0,Yes,1,33.4236575174018,D
TA-13399,S-0041,01-09-12,1,0,Yes,6,9.17244871274127,E
TA-13399,S-0041,01-09-12,1,0,Yes,20,4.70167980725895,F
TA-13401,S-0013,07-04-09,180,20,No,1,3.28561174696616,Z
TA-13403,S-0072,10-06-13,60,1,Yes,1,6.81882675005425,H
TA-13424,S-0041,20-02-13,40,0,Yes,1,15.6741207302349,I
TA-13424,S-0041,20-02-13,40,0,Yes,6,4.03398563344703,J
TA-13424,S-0041,20-02-13,40,0,Yes,20,1.88623604101868,K
TA-13428,S-0054,18-08-10,2,0,Yes,1,20.6734808566516,L
TA-13428,S-0054,18-08-10,2,0,Yes,2,12.7473946016926,M
TA-13428,S-0054,18-08-10,2,0,Yes,3,10.1044384970204,N
TA-13428,S-0054,18-08-10,2,0,Yes,5,6.74371115550041,O
TA-13428,S-0054,18-08-10,2,0,Yes,10,5.41945104410676,P
TA-13428,S-0054,18-08-10,2,0,Yes,20,4.76010304746749,Q
TA-13429,S-0054,18-08-10,3,0,Yes,1,21.0629691247086,R
TA-13429,S-0054,18-08-10,3,0,Yes,2,13.134100810692,S
TA-13429,S-0054,18-08-10,3,0,Yes,3,10.4939267650774,T
TA-13429,S-0054,18-08-10,3,0,Yes,5,7.06643000617617,U
TA-13429,S-0054,18-08-10,3,0,Yes,10,5.74495195384007,V
TA-13429,S-0054,18-08-10,3,0,Yes,20,5.0856039572008,W
TA-13430,S-0041,20-02-13,1,0,Yes,1,33.0508616036901,X
TA-13430,S-0041,20-02-13,1,0,Yes,6,7.40027709308213,Y
TA-13430,S-0041,20-02-13,1,0,Yes,20,2.66521257713259,A
TA-13433,S-0072,06-01-09,5,1,No,1,12.5192657589735,B
TA-13434,S-0041,01-09-12,1,0,Yes,1,27.3448584766557,C
TA-13434,S-0041,01-09-12,1,0,Yes,6,5.78946489876087,D
TA-13434,S-0041,01-09-12,1,0,Yes,20,1.81390250552239,E
TA-13437,S-0041,10-09-13,1,35,No,35,5.38328427635862,F
TA-13438,S-0066,01-10-13,0,0,Yes,1,24.5794917734514,G
TA-13438,S-0066,01-10-13,0,0,Yes,2,14.3888094456469,H
TA-13438,S-0066,01-10-13,0,0,Yes,5,8.27384363715273,I
TA-13438,S-0066,01-10-13,0,0,Yes,10,6.23459434796882,J
TA-13438,S-0066,01-10-13,0,0,Yes,25,5.01327042170451,K
TA-13438,S-0066,01-10-13,0,0,Yes,50,4.6710771576259,L
TA-13438,S-0066,01-10-13,0,0,Yes,100,4.51806390946067,M
TA-13438,S-0066,01-10-13,0,0,Yes,250,4.42625596056153,N
TA-13440,S-0066,01-08-11,240,25,No,25,6.7826599823061,O
TA-13441,S-0066,01-08-11,240,25,No,25,25.5782509751117,P
TA-13442,S-0066,01-08-11,280,30,No,30,13.5402814330943,Q
TA-13444,S-0066,01-08-11,560,60,No,60,8.60212660594359,R
TA-13445,S-0066,01-08-11,560,60,No,60,9.67321934310021,S
TA-13446,S-0064,23-03-09,1045,1,No,1,11.4926859667377,T
TA-13447,S-0064,23-03-09,1045,0,Yes,100,21.9393177278367,U
TA-13447,S-0064,23-03-09,1045,0,Yes,1045,11.4926859667377,V
TA-13453,S-0013,01-05-11,114,12,No,12,11.6568274511331,W
TA-13456,S-0043,20-06-12,5,1,No,1,17.306963772027,X
TA-13458,S-0041,01-09-12,1,0,Yes,1,36.6619742603896,Y
TA-13458,S-0041,01-09-12,1,0,Yes,6,8.31557452301597,A
TA-13458,S-0041,01-09-12,1,0,Yes,20,3.09086761293769,B
TA-13459,S-0066,01-08-11,55,6,Yes,1,26.5269331137361,C
TA-13459,S-0066,01-08-11,1,1,Yes,1,26.5269331137361,D
TA-13462,S-0054,18-08-10,3,0,Yes,1,17.7857035549151,E
TA-13462,S-0054,18-08-10,3,0,Yes,2,11.8376612898739,F
TA-13462,S-0054,18-08-10,3,0,Yes,3,9.85405318184094,G
TA-13462,S-0054,18-08-10,3,0,Yes,5,7.01913500219783,H
TA-13462,S-0054,18-08-10,3,0,Yes,10,6.02872197771014,I
TA-13462,S-0054,18-08-10,3,0,Yes,20,5.5335154654663,J
TA-13463,S-0054,18-08-10,2,0,Yes,1,11.0725950490477,K
TA-13463,S-0054,18-08-10,2,0,Yes,2,7.11094295109697,L
TA-13463,S-0054,18-08-10,2,0,Yes,3,5.78946489876087,M
TA-13463,S-0054,18-08-10,2,0,Yes,5,3.98390857041113,N
TA-13463,S-0054,18-08-10,2,0,Yes,10,3.32177851471431,O
TA-13463,S-0054,18-08-10,2,0,Yes,20,2.9907134868659,P
TA-13470,S-0072,29-12-08,1335,1,No,1,5.43057928033696,Q
TA-13475,S-0014,04-09-09,170,1,No,1,3.19658585712457,R
TA-13478,S-0041,05-08-13,1,35,No,35,5.75608019007027,S
TA-13479,S-0041,01-09-12,1,0,Yes,1,38.8570188567963,T
TA-13479,S-0041,01-09-12,1,0,Yes,6,10.5106191194227,U
TA-13479,S-0041,01-09-12,1,0,Yes,20,5.28591220934438,V
TA-13480,S-0041,01-09-12,1,0,Yes,1,38.6900953133433,W
TA-13480,S-0041,01-09-12,1,0,Yes,6,10.3464776350272,X
TA-13480,S-0041,01-09-12,1,0,Yes,20,5.1189886658914,Y
TA-13482,S-0041,05-08-13,20,20,No,20,5.76164430818537,A
TA-13483,S-0066,01-08-11,240,25,No,25,24.2317343912577,B
TA-13490,S-0066,01-08-11,5,3,No,1,56.7011456519199,C
TA-13491,S-0026,28-03-13,50,1,No,1,8.02067626291571,D
TA-13492,S-0066,01-08-11,41,5,No,5,32.1717309415044,E
TA-13495,S-0041,01-06-12,1,0,Yes,1,31.445613527484,F
TA-13495,S-0041,01-06-12,1,0,Yes,6,7.19718678188101,G
TA-13495,S-0041,01-06-12,1,0,Yes,20,2.72641787639868,H
TA-13497,S-0066,12-03-12,2,1,No,1,127.852306048753,I
TA-13499,S-0066,01-08-11,813,5,No,5,16.0886475298098,J
TA-13500,S-0066,01-08-11,15,3,No,1,50.7113725010154,K
TA-13501,S-0041,24-06-13,70,0,Yes,1,27.695397917907,L
TA-13501,S-0041,24-06-13,70,0,Yes,6,6.14000434001213,M
TA-13501,S-0041,24-06-13,70,0,Yes,20,2.15887782865855,N
TA-13502,S-0013,08-05-09,1325,1,Yes,1,1.80277426929219,O
TA-13502,S-0013,01-05-11,1325,150,Yes,150,1.92796692688192,P
TA-13503,S-0072,29-01-09,120,1,Yes,1,5.60028488284749,Q
TA-13503,S-0072,29-01-09,120,64,Yes,1,5.32764309520762,R
TA-13504,S-0072,29-05-13,5,1,Yes,1,8.87755045264101,S
TA-13505,S-0013,01-05-11,659,30,No,30,3.34403498717471,T
TA-13506,S-0072,01-02-11,200,1,Yes,1,5.89796520200531,U
TA-13506,S-0072,01-02-11,200,24,Yes,1,6.40986406859445,V
TA-13509,S-0013,01-05-11,659,6,No,6,7.69239329412485,W
TA-13514,S-0072,10-06-13,60,1,Yes,1,7.03582735654312,X
TA-13514,S-0072,10-06-13,60,6,Yes,1,6.61851849791067,Y
TA-13516,S-0066,01-08-11,813,85,No,85,10.2964005719913,A
TA-13520,S-0066,01-08-11,3,3,No,3,90.6784329217741,B
TA-13523,S-0054,16-09-09,1,0,Yes,1,20.3618902422061,C
TA-13523,S-0054,16-09-09,1,0,Yes,2,12.4385860463046,D
TA-13523,S-0054,16-09-09,1,0,Yes,3,9.7956299416324,E
TA-13523,S-0054,16-09-09,1,0,Yes,5,6.47385142691809,F
TA-13523,S-0054,16-09-09,1,0,Yes,10,5.15237337458199,G
TA-13523,S-0054,16-09-09,1,0,Yes,20,4.49302537794272,H
TA-13524,S-0054,09-09-09,1,0,Yes,1,20.4091852461844,I
TA-13524,S-0054,09-09-09,1,0,Yes,2,12.4830989912254,J
TA-13524,S-0054,09-09-09,1,0,Yes,3,9.84292494561075,K
TA-13524,S-0054,09-09-09,1,0,Yes,5,6.51558231278134,L
TA-13524,S-0054,09-09-09,1,0,Yes,10,5.19410426044524,M
TA-13524,S-0054,09-09-09,1,0,Yes,20,4.53475626380597,N
TA-13525,S-0054,29-09-09,1,0,Yes,1,20.3618902422061,O
TA-13525,S-0054,29-09-09,1,0,Yes,2,12.4385860463046,P
TA-13525,S-0054,29-09-09,1,0,Yes,3,9.7956299416324,Q
TA-13525,S-0054,29-09-09,1,0,Yes,5,6.47385142691809,R
TA-13525,S-0054,29-09-09,1,0,Yes,10,5.15237337458199,S
TA-13525,S-0054,29-09-09,1,0,Yes,20,4.49302537794272,T
TA-13526,S-0054,16-09-09,1,0,Yes,1,20.3618902422061,U
TA-13526,S-0054,16-09-09,1,0,Yes,2,12.4385860463046,V
TA-13526,S-0054,16-09-09,1,0,Yes,3,9.7956299416324,W
TA-13526,S-0054,16-09-09,1,0,Yes,5,6.47385142691809,X
TA-13526,S-0054,16-09-09,1,0,Yes,10,5.15237337458199,Y
TA-13526,S-0054,16-09-09,1,0,Yes,20,4.49302537794272,A
TA-13529,S-0072,26-03-09,351,1,No,1,4.74897481123729,B
TA-13534,S-0026,17-02-14,3,1,No,1,105.448384458305,C
TA-13537,S-0013,01-05-11,20,10,No,10,5.44170751656716,D
TA-13540,S-0066,01-08-11,20,1,No,1,13.4623837794829,E
TA-13542,S-0066,13-08-12,11,0,Yes,1,30.5776111015285,F
TA-13542,S-0066,13-08-12,11,0,Yes,6,7.27786649454995,G
TA-13542,S-0066,13-08-12,11,0,Yes,20,2.13662135619815,H
TA-13546,S-0072,18-03-13,7000,1,Yes,1,6.68250585623432,I
TA-13547,S-0013,01-05-11,434,37,No,37,5.55298987886915,J
TA-13548,S-0041,01-09-12,1,0,Yes,1,36.6564101422745,K
TA-13548,S-0041,01-09-12,1,0,Yes,6,8.31001040490088,L
TA-13548,S-0041,01-09-12,1,0,Yes,20,3.08252143576504,M
TA-13549,S-0041,01-09-12,1,0,Yes,1,31.2619976296857,N
TA-13549,S-0041,01-09-12,1,0,Yes,6,7.01357088408273,O
TA-13549,S-0041,01-09-12,1,0,Yes,20,2.54001991954285,P
TA-13553,S-0058,22-01-14,900,0,Yes,1,78.0617950957863,Q
TA-13553,S-0058,22-01-14,900,0,Yes,3,30.9392787790099,R
TA-13553,S-0058,22-01-14,900,0,Yes,5,20.7152117425149,S
TA-13553,S-0058,22-01-14,900,0,Yes,10,12.9616131491239,T
TA-13557,S-0041,05-08-13,1,1,No,1,1.94744134028477,U
TA-13559,S-0054,16-09-09,1,0,Yes,1,21.9810486137,V
TA-13559,S-0054,16-09-09,1,0,Yes,2,14.0521802996834,W
TA-13559,S-0054,16-09-09,1,0,Yes,3,11.4120062540688,X
TA-13559,S-0054,16-09-09,1,0,Yes,5,7.85375271946273,Y
TA-13559,S-0054,16-09-09,1,0,Yes,10,6.53227466712663,A
TA-13559,S-0054,16-09-09,1,0,Yes,20,5.87014461142981,B
TA-13561,S-0054,16-09-09,1,0,Yes,1,22.5068577755769,C
TA-13561,S-0054,16-09-09,1,0,Yes,2,14.5779894615603,D
TA-13561,S-0054,16-09-09,1,0,Yes,3,11.9378154159456,E
TA-13561,S-0054,16-09-09,1,0,Yes,5,8.31001040490088,F
TA-13561,S-0054,16-09-09,1,0,Yes,10,6.98575029350723,G
TA-13561,S-0054,16-09-09,1,0,Yes,20,6.32640229686796,H
TA-13562,S-0066,01-09-13,0,0,Yes,1,22.1507542162105,I
TA-13562,S-0066,01-09-13,0,0,Yes,2,12.5860351763547,J
TA-13562,S-0066,01-09-13,0,0,Yes,5,6.84664734062975,K
TA-13562,S-0066,01-09-13,0,0,Yes,10,4.93537276809312,L
TA-13562,S-0066,01-09-13,0,0,Yes,25,3.78638237732511,M
TA-13562,S-0066,01-09-13,0,0,Yes,50,3.47200970382199,N
TA-13562,S-0066,01-09-13,0,0,Yes,100,3.33012469188696,O
TA-13562,S-0066,01-09-13,0,0,Yes,250,3.24666292016047,P
TA-13563,S-0072,19-05-09,325,1,No,1,2.5817508054061,Q
TA-13568,S-0013,01-05-11,285,28,No,28,3.85036973564875,R
TA-13572,S-0072,25-02-09,10,1,No,1,7.89548360532597,S
TA-13574,S-0080,21-02-09,1,0,Yes,1,68.7530254892251,T
TA-13574,S-0080,21-02-09,1,0,Yes,2,38.8931856245444,U
TA-13574,S-0080,21-02-09,1,0,Yes,5,19.2240280876682,V
TA-13574,S-0080,21-02-09,1,0,Yes,10,13.3622296534111,W
TA-13574,S-0080,21-02-09,1,0,Yes,25,10.3576058712574,X
TA-13577,S-0054,18-08-10,3,0,Yes,1,12.683407243369,Y
TA-13577,S-0054,18-08-10,3,0,Yes,2,8.71619102730313,A
TA-13577,S-0054,18-08-10,3,0,Yes,3,7.39749503402458,B
TA-13577,S-0054,18-08-10,3,0,Yes,5,5.38606633541617,C
TA-13577,S-0054,18-08-10,3,0,Yes,10,4.72393627971935,D
TA-13577,S-0054,18-08-10,3,0,Yes,20,4.39565331092848,E
TA-13578,S-0072,11-05-09,1,1,No,1,10.8222097338682,F
TA-13584,S-0054,06-05-10,2,0,Yes,1,11.4648653761622,G
TA-13584,S-0054,06-05-10,2,0,Yes,2,7.50043121915392,H
TA-13584,S-0054,06-05-10,2,0,Yes,3,6.17895316681783,I
TA-13584,S-0054,06-05-10,2,0,Yes,5,4.32331977543219,J
TA-13584,S-0054,06-05-10,2,0,Yes,10,3.66118971973537,K
TA-13584,S-0054,06-05-10,2,0,Yes,20,3.33012469188696,L
TA-13592,S-0072,05-12-11,3500,1,Yes,1,2.72085375828358,M
TA-13593,S-0072,01-02-12,3000,1,Yes,1,3.65840766067782,N
TA-13595,S-0013,15-05-09,434,1,No,1,4.49024331888517,O
TA-13600,S-0026,26-10-10,5,1,No,1,310.97021527573,P
TA-13604,S-0072,12-03-09,100,1,No,1,3.12703438068583,Q
TA-13611,S-0013,01-05-11,82,30,No,30,6.56009525770213,R
TA-13619,S-0054,22-07-10,2,0,Yes,1,15.4738124780913,S
TA-13619,S-0054,22-07-10,2,0,Yes,2,10.2407593908403,T
TA-13619,S-0054,22-07-10,2,0,Yes,3,8.4964083617567,U
TA-13619,S-0054,22-07-10,2,0,Yes,5,6.02037580053749,V
TA-13619,S-0054,22-07-10,2,0,Yes,10,5.14959131552445,W
TA-13619,S-0054,22-07-10,2,0,Yes,20,4.71280804348915,X
TA-13623,S-0041,10-09-13,1,1,No,1,2.04203134824146,Y
TA-13624,S-0041,10-09-13,1,1,No,1,2.17278812394629,A
TA-13625,S-0041,01-06-12,1,0,Yes,1,30.5442263928379,B
TA-13625,S-0041,01-06-12,1,0,Yes,6,6.29579964723491,C
TA-13625,S-0041,01-06-12,1,0,Yes,20,1.82224868269504,D
TA-13626,S-0041,01-06-12,1,0,Yes,1,30.5442263928379,E
TA-13626,S-0041,01-06-12,1,0,Yes,6,6.29579964723491,F
TA-13626,S-0041,01-06-12,1,0,Yes,20,1.82224868269504,G
TA-13627,S-0041,01-06-12,1,0,Yes,1,31.0032661373336,H
TA-13627,S-0041,01-06-12,1,0,Yes,6,6.75205733267306,I
TA-13627,S-0041,01-06-12,1,0,Yes,20,2.28128842719073,J
TA-13630,S-0026,14-05-09,300,1,No,1,11.0837232852779,K
TA-13633,S-0041,01-06-12,1,0,Yes,1,30.5525725700105,L
TA-13633,S-0041,01-06-12,1,0,Yes,6,6.30136376535001,M
TA-13633,S-0041,01-06-12,1,0,Yes,20,1.83059485986769,N
TA-13634,S-0041,01-06-12,1,0,Yes,1,30.5998675739889,O
TA-13634,S-0041,01-06-12,1,0,Yes,6,6.34865876932836,P
TA-13634,S-0041,01-06-12,1,0,Yes,20,1.87788986384603,Q
TA-13635,S-0041,10-09-13,1,1,No,1,2.9851493687508,R
TA-13638,S-0026,05-10-11,8000,1,No,1,9.51464197681988,S
TA-13639,S-0026,01-08-12,201,1,No,1,19.4771954619053,T
TA-13645,S-0064,18-04-12,28,0,Yes,8,76.4648931967528,U
TA-13645,S-0064,18-04-12,28,0,Yes,12,65.4562855060287,V
TA-13645,S-0064,18-04-12,28,0,Yes,16,57.2241727547392,W
TA-13645,S-0064,18-04-12,28,0,Yes,24,50.4832436582964,X
TA-13645,S-0064,18-04-12,28,0,Yes,32,47.2171063247331,Y
TA-13646,S-0041,01-06-12,1,0,Yes,1,32.1355641737563,A
TA-13646,S-0041,01-06-12,1,0,Yes,6,7.88713742815332,B
TA-13646,S-0041,01-06-12,1,0,Yes,20,3.416368522671,C
TA-13647,S-0041,02-04-12,1,0,Yes,5,24.952287687163,D
TA-13647,S-0041,02-04-12,1,0,Yes,19,5.23027102819339,E
TA-13647,S-0041,02-04-12,1,0,Yes,20,1.59411983997596,F
TA-13649,S-0066,01-08-11,120,1,No,1,69.056269926498,G
TA-13650,S-0013,01-05-11,150,5,No,5,6.3458767102708,H
TA-13651,S-0013,01-05-11,150,5,No,5,5.5669001741569,I
TA-13652,S-0041,02-04-12,1,0,Yes,5,30.7612269993267,J
TA-13652,S-0041,02-04-12,1,0,Yes,19,6.51280025372379,K
TA-13652,S-0041,02-04-12,1,0,Yes,20,2.04203134824146,L
TA-13655,S-0041,02-04-12,1,0,Yes,5,30.4663287392265,M
TA-13655,S-0041,02-04-12,1,0,Yes,19,6.21790199362352,N
TA-13655,S-0041,02-04-12,1,0,Yes,20,1.74435102908365,O
TA-13656,S-0041,02-04-12,1,0,Yes,5,31.476216177117,P
TA-13656,S-0041,02-04-12,1,0,Yes,19,7.76472682962114,Q
TA-13656,S-0041,02-04-12,1,0,Yes,20,3.39132999115305,R
TA-13657,S-0041,02-04-12,1,0,Yes,5,36.4561018901309,S
TA-13657,S-0041,02-04-12,1,0,Yes,19,8.1097021527573,T
TA-13657,S-0041,02-04-12,1,0,Yes,20,2.88221318362146,U
TA-13658,S-0041,02-04-12,1,0,Yes,5,36.8761928078209,V
TA-13658,S-0041,02-04-12,1,0,Yes,19,8.5297930704473,W
TA-13658,S-0041,02-04-12,1,0,Yes,20,3.30508616036901,X
TA-13660,S-0041,02-04-12,1,0,Yes,5,36.6675383785047,Y
TA-13660,S-0041,02-04-12,1,0,Yes,19,8.32113864113107,A
TA-13660,S-0041,02-04-12,1,0,Yes,20,3.09364967199524,B
TA-13662,S-0041,02-04-12,1,0,Yes,5,32.0660126973175,C
TA-13662,S-0041,02-04-12,1,0,Yes,19,8.35452334982167,D
TA-13662,S-0041,02-04-12,1,0,Yes,20,3.98112651135358,E
TA-13663,S-0041,02-04-12,1,0,Yes,5,31.0839458500025,F
TA-13663,S-0041,02-04-12,1,0,Yes,19,7.37245650250663,G
TA-13663,S-0041,02-04-12,1,0,Yes,20,2.99905966403855,H
TA-13664,S-0041,02-04-12,1,0,Yes,5,31.0839458500025,I
TA-13664,S-0041,02-04-12,1,0,Yes,19,7.37245650250663,J
TA-13664,S-0041,02-04-12,1,0,Yes,20,2.99905966403855,K
TA-13666,S-0041,02-04-12,1,0,Yes,5,31.6208832481096,L
TA-13666,S-0041,02-04-12,1,0,Yes,19,7.37245650250663,M
TA-13666,S-0041,02-04-12,1,0,Yes,20,2.89890553796676,N
TA-13671,S-0041,02-04-12,1,0,Yes,5,32.0465382839147,O
TA-13671,S-0041,02-04-12,1,0,Yes,19,8.33504893641882,P
TA-13671,S-0041,02-04-12,1,0,Yes,20,3.96165209795074,Q
TA-13673,S-0041,02-04-12,1,0,Yes,5,32.2746671266338,R
TA-13673,S-0041,02-04-12,1,0,Yes,19,8.5631777791379,S
TA-13673,S-0041,02-04-12,1,0,Yes,20,4.18978094066981,T
TA-13674,S-0041,02-04-12,1,0,Yes,5,33.9244281477607,U
TA-13674,S-0041,02-04-12,1,0,Yes,19,6.87168587214769,V
TA-13674,S-0041,02-04-12,1,0,Yes,20,1.88345398196113,W
TA-13675,S-0041,02-04-12,1,0,Yes,5,35.2542523772695,X
TA-13675,S-0041,02-04-12,1,0,Yes,19,8.20151010165644,Y
TA-13675,S-0041,02-04-12,1,0,Yes,20,3.21327821146987,A
TA-13676,S-0041,02-04-12,1,0,Yes,5,34.7006226248171,B
TA-13676,S-0041,02-04-12,1,0,Yes,19,7.6506624082616,C
TA-13676,S-0041,02-04-12,1,0,Yes,20,2.65964845901749,D
TA-13678,S-0041,06-03-12,1,0,Yes,5,32.3748212527056,E
TA-13678,S-0041,06-03-12,1,0,Yes,19,8.12361244804505,F
TA-13678,S-0041,06-03-12,1,0,Yes,20,3.65284354256272,G
TA-13679,S-0041,02-04-12,1,0,Yes,5,34.6421993846085,H
TA-13679,S-0041,02-04-12,1,0,Yes,19,7.58945710899551,I
TA-13679,S-0041,02-04-12,1,0,Yes,20,2.60122521880894,J
TA-13680,S-0041,02-04-12,1,0,Yes,5,31.1840999760743,K
TA-13680,S-0041,02-04-12,1,0,Yes,19,6.93289117141379,L
TA-13680,S-0041,02-04-12,1,0,Yes,20,2.46212226593146,M
TA-13686,S-0013,01-05-11,82,30,No,30,5.03552689416491,N
TA-13689,S-0043,21-05-14,2,1,No,1,21.3787589790956,O
TA-13693,S-0013,01-05-11,17,9,No,9,5.42501516222186,P
TA-13698,S-0041,10-09-13,1,1,No,1,2.17835224206139,Q
TA-13701,S-0041,01-08-14,2532,1,No,1,1.24636245778225,R
TA-13702,S-0013,01-05-11,659,29,No,29,5.58637458755974,S
TA-13705,S-0041,01-06-12,1,0,Yes,1,30.747316704039,T
TA-13705,S-0041,01-06-12,1,0,Yes,6,7.03582735654312,U
TA-13705,S-0041,01-06-12,1,0,Yes,20,2.66521257713259,V
TA-13709,S-0041,01-08-13,2538,1,No,1,10.335349398797,W
TA-13710,S-0041,01-08-14,5076,1,No,1,2.73198199451378,X
TA-13711,S-0041,01-08-13,656,1,No,1,4.16474240915186,Y
TA-13712,S-0041,01-08-13,656,1,No,1,4.36505066129544,A
TA-13713,S-0041,01-08-14,5500,1,No,1,10.9362741552278,B
TA-13715,S-0041,01-08-13,656,1,No,1,4.36505066129544,C
TA-13716,S-0041,01-08-13,656,1,No,1,4.16474240915186,D
TA-13719,S-0041,07-02-13,1,1,No,1,7.30568708512544,E
TA-13720,S-0041,04-02-13,1000,1,No,1,4.63212833082021,F
TA-13721,S-0041,01-08-13,2500,1,No,1,12.6472404756208,G
TA-13728,S-0013,01-05-11,355,5,No,5,6.45994113163034,H
TA-13737,S-0026,28-09-09,200,7,No,1,16.3640713765072,I
TA-13739,S-0054,28-05-14,2,0,Yes,1,15.2818504031204,J
TA-13739,S-0054,28-05-14,2,0,Yes,2,9.3310260790216,K
TA-13739,S-0054,28-05-14,2,0,Yes,3,7.35298208910379,L
TA-13739,S-0054,28-05-14,2,0,Yes,5,4.87416746882703,M
TA-13739,S-0054,28-05-14,2,0,Yes,10,3.88375444433934,N
TA-13739,S-0054,28-05-14,2,0,Yes,20,3.3885479320955,O
TA-13740,S-0054,21-09-09,2,0,Yes,1,11.0642488718751,P
TA-13740,S-0054,21-09-09,2,0,Yes,2,7.09981471486677,Q
TA-13740,S-0054,21-09-09,2,0,Yes,3,5.78111872158822,R
TA-13740,S-0054,21-09-09,2,0,Yes,5,3.97834445229603,S
TA-13740,S-0054,21-09-09,2,0,Yes,10,3.31621439659921,T
TA-13740,S-0054,21-09-09,2,0,Yes,20,2.9851493687508,U
TA-13744,S-0054,29-07-10,2,0,Yes,1,21.6221629952761,V
TA-13744,S-0054,29-07-10,2,0,Yes,2,13.696076740317,W
TA-13744,S-0054,29-07-10,2,0,Yes,3,11.0531206356449,X
TA-13744,S-0054,29-07-10,2,0,Yes,5,7.55050828218981,Y
TA-13744,S-0054,29-07-10,2,0,Yes,10,6.22903022985372,A
TA-13744,S-0054,29-07-10,2,0,Yes,20,5.5669001741569,B
TA-13749,S-0062,29-11-11,1520,1,No,1,14.6085921111933,C
TA-13750,S-0013,01-05-11,449,16,No,16,2.75145640791663,D
TA-13751,S-0013,01-05-11,434,16,No,16,2.5650584510608,E
TA-13753,S-0064,01-02-10,8,1,No,1,183.821770168537,F
TA-13756,S-0058,15-03-12,20,5,No,5,13.0645493342533,G
TA-13757,S-0058,06-05-09,20,0,Yes,5,12.5526504676641,H
TA-13757,S-0058,06-05-09,20,0,Yes,10,7.11094295109697,I
TA-13759,S-0041,01-09-12,1,0,Yes,1,32.174513000562,J
TA-13759,S-0041,01-09-12,1,0,Yes,6,8.46302365306611,K
TA-13759,S-0041,01-09-12,1,0,Yes,20,4.09240887365557,L
TA-13760,S-0041,01-09-12,1,0,Yes,1,37.1738731269787,M
TA-13760,S-0041,01-09-12,1,0,Yes,6,8.83025544866266,N
TA-13760,S-0041,01-09-12,1,0,Yes,20,3.60276647952683,O
TA-13765,S-0013,01-05-11,114,12,No,12,4.59317950401451,P
TA-13766,S-0013,01-05-11,114,12,No,12,6.24015846608392,Q
TA-13768,S-0058,09-07-12,6500,250,No,250,3.06026496330464,R
TA-13771,S-0041,01-06-12,1,0,Yes,1,30.5748290424709,S
TA-13771,S-0041,01-06-12,1,0,Yes,6,6.32640229686796,T
TA-13771,S-0041,01-06-12,1,0,Yes,20,1.85285133232808,U
TA-13772,S-0041,01-06-12,1,0,Yes,1,31.6681782520879,V
TA-13772,S-0041,01-06-12,1,0,Yes,6,7.41696944742743,W
TA-13772,S-0041,01-06-12,1,0,Yes,20,2.9462005419451,X
TA-13773,S-0041,01-06-12,1,0,Yes,1,31.3148567517791,Y
TA-13773,S-0041,01-06-12,1,0,Yes,6,7.60336740428326,A
TA-13773,S-0041,01-06-12,1,0,Yes,20,3.22997056581517,B
TA-13777,S-0066,23-06-13,0,0,Yes,1,28.4409897453303,C
TA-13777,S-0066,23-06-13,0,0,Yes,2,16.5810719829961,D
TA-13777,S-0066,23-06-13,0,0,Yes,5,9.46734697284154,E
TA-13777,S-0066,23-06-13,0,0,Yes,10,7.09425059675167,F
TA-13777,S-0066,23-06-13,0,0,Yes,25,5.66983635928623,G
TA-13777,S-0066,23-06-13,0,0,Yes,50,5.26365573688398,H
TA-13777,S-0066,23-06-13,0,0,Yes,100,5.07725778002815,I
TA-13777,S-0066,23-06-13,0,0,Yes,250,4.96319335866862,J
TA-13783,S-0013,11-05-12,5,1,No,1,33.2650801511214,K
TA-13784,S-0013,11-05-12,5,1,No,1,31.5207291220378,L
TA-13788,S-0072,25-04-12,5,1,No,1,25.483660967155,M
TA-13789,S-0041,01-09-12,1,0,Yes,1,32.2162438864252,N
TA-13789,S-0041,01-09-12,1,0,Yes,6,7.96781714082227,O
TA-13789,S-0041,01-09-12,1,0,Yes,20,3.49426617628239,P
TA-13790,S-0041,05-08-13,1,15,No,15,4.52919214569087,Q
TA-13791,S-0041,10-09-13,20,20,No,20,6.832737045342,R
TA-13792,S-0054,18-08-10,3,0,Yes,1,14.7560412412435,S
TA-13792,S-0054,18-08-10,3,0,Yes,2,10.7888250251776,T
TA-13792,S-0054,18-08-10,3,0,Yes,3,9.47291109095664,U
TA-13792,S-0054,18-08-10,3,0,Yes,5,7.14154560073001,V
TA-13792,S-0054,18-08-10,3,0,Yes,10,6.48219760409074,W
